row_index,timestamp,actual_load_kw,predicted_load_kw,context_length_used,residual_kw
43131,2025-04-01 06:45:00,0.27,0.3453255891799927,512,-0.07532558917999266
43132,2025-04-01 07:00:00,0.3,0.3736459016799927,512,-0.07364590167999269
43133,2025-04-01 07:15:00,0.91,0.43454036116600037,512,0.47545963883399966
43134,2025-04-01 07:30:00,0.53,0.8939377665519714,512,-0.3639377665519714
43135,2025-04-01 07:45:00,1.26,0.6484930515289307,512,0.6115069484710693
43136,2025-04-01 08:00:00,0.54,1.066698670387268,512,-0.526698670387268
43137,2025-04-01 08:15:00,0.55,0.6705375909805298,512,-0.12053759098052974
43138,2025-04-01 08:30:00,1.43,0.6604638695716858,512,0.7695361304283141
43139,2025-04-01 08:45:00,0.33,1.1192468404769897,512,-0.7892468404769897
43140,2025-04-01 09:00:00,0.92,0.4937284588813782,512,0.42627154111862187
43141,2025-04-01 09:15:00,1.55,0.7614742517471313,512,0.7885257482528687
43142,2025-04-01 09:30:00,1.59,1.2113018035888672,512,0.3786981964111329
43143,2025-04-01 09:45:00,0.65,1.3556182384490967,512,-0.7056182384490967
43144,2025-04-01 10:00:00,0.96,0.7185387015342712,512,0.24146129846572872
43145,2025-04-01 10:15:00,1.18,1.002684473991394,512,0.1773155260086059
43146,2025-04-01 10:30:00,1.51,1.3392006158828735,512,0.17079938411712647
43147,2025-04-01 10:45:00,0.5,1.6775928735733032,512,-1.1775928735733032
43148,2025-04-01 11:00:00,4.13,1.1561832427978516,512,2.9738167572021483
43149,2025-04-01 11:15:00,4.39,3.4041895866394043,512,0.9858104133605954
43150,2025-04-01 11:30:00,4.71,3.840519666671753,512,0.869480333328247
43151,2025-04-01 11:45:00,5.4,4.370917320251465,512,1.0290826797485355
43152,2025-04-01 12:00:00,5.41,5.136216163635254,512,0.27378383636474624
43153,2025-04-01 12:15:00,3.26,5.239272594451904,512,-1.9792725944519045
43154,2025-04-01 12:30:00,3.89,3.560851573944092,512,0.3291484260559083
43155,2025-04-01 12:45:00,4.06,3.972517251968384,512,0.08748274803161582
43156,2025-04-01 13:00:00,5.41,4.017324924468994,512,1.392675075531006
43157,2025-04-01 13:15:00,5.41,4.6997551918029785,512,0.7102448081970216
43158,2025-04-01 13:30:00,4.87,4.891645908355713,512,-0.021645908355712784
43159,2025-04-01 13:45:00,3.8,4.4924774169921875,512,-0.6924774169921877
43160,2025-04-01 14:00:00,4.05,3.640639066696167,512,0.40936093330383283
43161,2025-04-01 14:15:00,3.77,4.01348352432251,512,-0.24348352432250975
43162,2025-04-01 14:30:00,4.6,3.7819442749023438,512,0.8180557250976559
43163,2025-04-01 14:45:00,3.88,4.258261680603027,512,-0.37826168060302745
43164,2025-04-01 15:00:00,3.31,3.823775053024292,512,-0.5137750530242919
43165,2025-04-01 15:15:00,3.34,3.3425004482269287,512,-0.002500448226928853
43166,2025-04-01 15:30:00,2.37,3.160644769668579,512,-0.790644769668579
43167,2025-04-01 15:45:00,2.8,2.150106430053711,512,0.6498935699462889
43168,2025-04-01 16:00:00,2.54,2.291776657104492,512,0.24822334289550785
43169,2025-04-01 16:15:00,2.43,2.100334644317627,512,0.3296653556823732
43170,2025-04-01 16:30:00,2.27,1.8575259447097778,512,0.4124740552902222
43171,2025-04-01 16:45:00,1.59,1.601881742477417,512,-0.011881742477416912
43172,2025-04-01 17:00:00,1.47,1.2135499715805054,512,0.2564500284194946
43173,2025-04-01 17:15:00,1.15,1.0788331031799316,512,0.07116689682006827
43174,2025-04-01 17:30:00,0.95,0.8966963291168213,512,0.053303670883178667
43175,2025-04-01 17:45:00,0.82,0.754623293876648,512,0.065376706123352
43176,2025-04-01 18:00:00,0.7,0.7655894756317139,512,-0.06558947563171391
43177,2025-04-01 18:15:00,1.87,0.7505092620849609,512,1.1194907379150392
43178,2025-04-01 18:30:00,0.7,1.4696331024169922,512,-0.7696331024169922
43179,2025-04-01 18:45:00,0.48,0.7829282283782959,512,-0.3029282283782959
43180,2025-04-01 19:00:00,0.43,0.6661632061004639,512,-0.23616320610046387
43181,2025-04-01 19:15:00,0.39,0.6214234828948975,512,-0.23142348289489745
43182,2025-04-01 19:30:00,0.34,0.6064335107803345,512,-0.26643351078033445
43183,2025-04-01 19:45:00,0.37,0.5265254974365234,512,-0.15652549743652344
43184,2025-04-01 20:00:00,0.3,0.539839506149292,512,-0.239839506149292
43185,2025-04-01 20:15:00,0.3,0.48269128799438477,512,-0.18269128799438478
43186,2025-04-01 20:30:00,0.29,0.5051149129867554,512,-0.2151149129867554
43187,2025-04-01 20:45:00,0.29,0.4336843490600586,512,-0.1436843490600586
43188,2025-04-01 21:00:00,0.26,0.41009020805358887,512,-0.15009020805358886
43189,2025-04-01 21:15:00,0.26,0.3985772132873535,512,-0.1385772132873535
43190,2025-04-01 21:30:00,0.5,0.38214820623397827,512,0.11785179376602173
43191,2025-04-01 21:45:00,0.37,0.49181699752807617,512,-0.12181699752807618
43192,2025-04-01 22:00:00,0.4,0.4102718234062195,512,-0.01027182340621946
43193,2025-04-01 22:15:00,0.4,0.4034128189086914,512,-0.003412818908691384
43194,2025-04-01 22:30:00,0.39,0.409690797328949,512,-0.01969079732894896
43195,2025-04-01 22:45:00,0.81,0.41577625274658203,512,0.394223747253418
43196,2025-04-01 23:00:00,0.42,0.6078463792800903,512,-0.18784637928009035
43197,2025-04-01 23:15:00,0.32,0.4986189007759094,512,-0.17861890077590942
43198,2025-04-01 23:30:00,0.25,0.4760400056838989,512,-0.22604000568389893
43199,2025-04-01 23:45:00,0.29,0.431926965713501,512,-0.141926965713501
43200,2025-04-02 00:00:00,0.3,0.4018712043762207,512,-0.10187120437622071
43201,2025-04-02 00:15:00,0.3,0.3639938533306122,512,-0.0639938533306122
43202,2025-04-02 00:30:00,0.29,0.37552136182785034,512,-0.08552136182785036
43203,2025-04-02 00:45:00,0.28,0.36470818519592285,512,-0.08470818519592282
43204,2025-04-02 01:00:00,0.25,0.3596689999103546,512,-0.10966899991035461
43205,2025-04-02 01:15:00,0.25,0.34289032220840454,512,-0.09289032220840454
43206,2025-04-02 01:30:00,0.28,0.3719034194946289,512,-0.09190341949462888
43207,2025-04-02 01:45:00,0.29,0.3978121876716614,512,-0.1078121876716614
43208,2025-04-02 02:00:00,0.34,0.376352459192276,512,-0.03635245919227598
43209,2025-04-02 02:15:00,0.36,0.3850432336330414,512,-0.025043233633041395
43210,2025-04-02 02:30:00,1.0,0.4080891013145447,512,0.5919108986854553
43211,2025-04-02 02:45:00,0.31,0.8602474927902222,512,-0.5502474927902221
43212,2025-04-02 03:00:00,0.34,0.47462689876556396,512,-0.13462689876556394
43213,2025-04-02 03:15:00,2.4,0.4918389916419983,512,1.9081610083580016
43214,2025-04-02 03:30:00,0.39,1.9060369729995728,512,-1.5160369729995726
43215,2025-04-02 03:45:00,0.39,0.6114206314086914,512,-0.2214206314086914
43216,2025-04-02 04:00:00,1.82,0.5609292387962341,512,1.259070761203766
43217,2025-04-02 04:15:00,2.63,1.4779679775238037,512,1.1520320224761962
43218,2025-04-02 04:30:00,1.84,2.0922017097473145,512,-0.2522017097473144
43219,2025-04-02 04:45:00,1.88,1.5470930337905884,512,0.3329069662094115
43220,2025-04-02 05:00:00,1.91,1.6396331787109375,512,0.2703668212890624
43221,2025-04-02 05:15:00,2.17,1.6959941387176514,512,0.47400586128234856
43222,2025-04-02 05:30:00,1.67,1.9917261600494385,512,-0.32172616004943855
43223,2025-04-02 05:45:00,0.33,1.5457966327667236,512,-1.2157966327667236
43224,2025-04-02 06:00:00,0.35,0.6814932823181152,512,-0.33149328231811526
43225,2025-04-02 06:15:00,0.35,0.5839368104934692,512,-0.23393681049346926
43226,2025-04-02 06:30:00,0.38,0.42191213369369507,512,-0.041912133693695064
43227,2025-04-02 06:45:00,0.29,0.4316803216934204,512,-0.14168032169342043
43228,2025-04-02 07:00:00,0.27,0.43827033042907715,512,-0.16827033042907713
43229,2025-04-02 07:15:00,0.25,0.4564444124698639,512,-0.2064444124698639
43230,2025-04-02 07:30:00,0.29,0.4472849369049072,512,-0.15728493690490725
43231,2025-04-02 07:45:00,0.25,0.46899041533470154,512,-0.21899041533470154
43232,2025-04-02 08:00:00,0.25,0.371557354927063,512,-0.12155735492706299
43233,2025-04-02 08:15:00,0.25,0.3711632490158081,512,-0.1211632490158081
43234,2025-04-02 08:30:00,0.24,0.36692315340042114,512,-0.12692315340042115
43235,2025-04-02 08:45:00,0.22,0.3188205361366272,512,-0.0988205361366272
43236,2025-04-02 09:00:00,0.21,0.2977840304374695,512,-0.08778403043746949
43237,2025-04-02 09:15:00,0.2,0.31832486391067505,512,-0.11832486391067504
43238,2025-04-02 09:30:00,0.25,0.2664337754249573,512,-0.016433775424957275
43239,2025-04-02 09:45:00,0.62,0.23765480518341064,512,0.38234519481658935
43240,2025-04-02 10:00:00,0.62,0.7255704402923584,512,-0.1055704402923584
43241,2025-04-02 10:15:00,0.59,0.8168837428092957,512,-0.22688374280929569
43242,2025-04-02 10:30:00,0.62,0.7839187979698181,512,-0.16391879796981812
43243,2025-04-02 10:45:00,0.65,0.8764209151268005,512,-0.22642091512680051
43244,2025-04-02 11:00:00,1.76,1.269072413444519,512,0.49092758655548097
43245,2025-04-02 11:15:00,0.48,2.632499933242798,512,-2.152499933242798
43246,2025-04-02 11:30:00,1.12,1.4741790294647217,512,-0.3541790294647216
43247,2025-04-02 11:45:00,3.41,2.20066499710083,512,1.20933500289917
43248,2025-04-02 12:00:00,5.41,3.6714060306549072,512,1.738593969345093
43249,2025-04-02 12:15:00,5.41,4.684524059295654,512,0.7254759407043458
43250,2025-04-02 12:30:00,5.41,5.012578964233398,512,0.3974210357666017
43251,2025-04-02 12:45:00,5.41,5.27996826171875,512,0.13003173828125014
43252,2025-04-02 13:00:00,5.41,5.431896209716797,512,-0.021896209716796733
43253,2025-04-02 13:15:00,5.41,5.3749589920043945,512,0.03504100799560561
43254,2025-04-02 13:30:00,3.29,5.336366653442383,512,-2.0463666534423828
43255,2025-04-02 13:45:00,2.08,3.2876296043395996,512,-1.2076296043395995
43256,2025-04-02 14:00:00,3.37,2.410875082015991,512,0.9591249179840089
43257,2025-04-02 14:15:00,3.11,3.333749771118164,512,-0.2237497711181642
43258,2025-04-02 14:30:00,1.55,3.12310791015625,512,-1.57310791015625
43259,2025-04-02 14:45:00,0.8,1.928018569946289,512,-1.128018569946289
43260,2025-04-02 15:00:00,3.48,1.1713438034057617,512,2.3086561965942383
43261,2025-04-02 15:15:00,3.95,3.2593696117401123,512,0.6906303882598879
43262,2025-04-02 15:30:00,4.06,3.3118529319763184,512,0.7481470680236812
43263,2025-04-02 15:45:00,3.03,3.4766764640808105,512,-0.44667646408081074
43264,2025-04-02 16:00:00,2.51,2.8160219192504883,512,-0.3060219192504885
43265,2025-04-02 16:15:00,2.22,2.4268546104431152,512,-0.20685461044311504
43266,2025-04-02 16:30:00,2.52,2.0118205547332764,512,0.5081794452667237
43267,2025-04-02 16:45:00,2.06,2.2175087928771973,512,-0.1575087928771972
43268,2025-04-02 17:00:00,1.34,1.838313341140747,512,-0.498313341140747
43269,2025-04-02 17:15:00,0.66,1.2665518522262573,512,-0.6065518522262573
43270,2025-04-02 17:30:00,0.45,0.6777973175048828,512,-0.2277973175048828
43271,2025-04-02 17:45:00,0.4,0.5045905113220215,512,-0.10459051132202146
43272,2025-04-02 18:00:00,0.34,0.5908210277557373,512,-0.2508210277557373
43273,2025-04-02 18:15:00,0.32,0.569646954536438,512,-0.24964695453643798
43274,2025-04-02 18:30:00,0.44,0.486525297164917,512,-0.04652529716491699
43275,2025-04-02 18:45:00,1.21,0.5009258985519409,512,0.709074101448059
43276,2025-04-02 19:00:00,0.48,0.9065617322921753,512,-0.4265617322921753
43277,2025-04-02 19:15:00,0.38,0.5723631381988525,512,-0.19236313819885253
43278,2025-04-02 19:30:00,0.32,0.5811876058578491,512,-0.2611876058578491
43279,2025-04-02 19:45:00,1.1,0.5044081211090088,512,0.5955918788909913
43280,2025-04-02 20:00:00,2.64,0.8868094682693481,512,1.753190531730652
43281,2025-04-02 20:15:00,0.45,2.4724860191345215,512,-2.0224860191345213
43282,2025-04-02 20:30:00,0.45,0.6696645021438599,512,-0.21966450214385985
43283,2025-04-02 20:45:00,0.47,0.6064735651016235,512,-0.13647356510162356
43284,2025-04-02 21:00:00,0.61,0.5812181234359741,512,0.028781876564025866
43285,2025-04-02 21:15:00,0.43,0.6330975890159607,512,-0.2030975890159607
43286,2025-04-02 21:30:00,0.41,0.557041347026825,512,-0.14704134702682498
43287,2025-04-02 21:45:00,0.4,0.5510914921760559,512,-0.15109149217605589
43288,2025-04-02 22:00:00,0.34,0.5110735297203064,512,-0.17107352972030637
43289,2025-04-02 22:15:00,0.39,0.4414828419685364,512,-0.051482841968536364
43290,2025-04-02 22:30:00,0.58,0.46962660551071167,512,0.11037339448928829
43291,2025-04-02 22:45:00,0.39,0.5533249974250793,512,-0.16332499742507933
43292,2025-04-02 23:00:00,0.31,0.4538130760192871,512,-0.1438130760192871
43293,2025-04-02 23:15:00,0.3,0.4197739362716675,512,-0.11977393627166749
43294,2025-04-02 23:30:00,0.28,0.4056728482246399,512,-0.12567284822463987
43295,2025-04-02 23:45:00,0.27,0.37052905559539795,512,-0.10052905559539793
43296,2025-04-03 00:00:00,0.28,0.33164605498313904,512,-0.05164605498313901
43297,2025-04-03 00:15:00,0.3,0.3130209445953369,512,-0.013020944595336925
43298,2025-04-03 00:30:00,0.28,0.30973824858665466,512,-0.029738248586654636
43299,2025-04-03 00:45:00,0.31,0.31363818049430847,512,-0.003638180494308474
43300,2025-04-03 01:00:00,0.31,0.3867656886577606,512,-0.07676568865776062
43301,2025-04-03 01:15:00,0.3,0.3826112151145935,512,-0.08261121511459352
43302,2025-04-03 01:30:00,0.3,0.41075265407562256,512,-0.11075265407562257
43303,2025-04-03 01:45:00,0.3,0.40849173069000244,512,-0.10849173069000245
43304,2025-04-03 02:00:00,0.29,0.42394953966140747,512,-0.1339495396614075
43305,2025-04-03 02:15:00,0.31,0.3998865783214569,512,-0.08988657832145691
43306,2025-04-03 02:30:00,0.31,0.4168323874473572,512,-0.10683238744735718
43307,2025-04-03 02:45:00,1.69,0.39539164304733276,512,1.2946083569526672
43308,2025-04-03 03:00:00,0.34,1.6154487133026123,512,-1.2754487133026122
43309,2025-04-03 03:15:00,0.99,0.5884960293769836,512,0.40150397062301635
43310,2025-04-03 03:30:00,0.32,1.0816901922225952,512,-0.7616901922225952
43311,2025-04-03 03:45:00,0.31,0.6067750453948975,512,-0.29677504539489746
43312,2025-04-03 04:00:00,0.29,0.5691928267478943,512,-0.2791928267478943
43313,2025-04-03 04:15:00,0.57,0.5143623352050781,512,0.055637664794921826
43314,2025-04-03 04:30:00,1.99,0.7112137675285339,512,1.278786232471466
43315,2025-04-03 04:45:00,1.6,1.5799556970596313,512,0.02004430294036874
43316,2025-04-03 05:00:00,0.36,1.3717222213745117,512,-1.0117222213745118
43317,2025-04-03 05:15:00,0.35,0.6147014498710632,512,-0.26470144987106325
43318,2025-04-03 05:30:00,0.33,0.5151782035827637,512,-0.18517820358276366
43319,2025-04-03 05:45:00,1.04,0.4505806267261505,512,0.5894193732738495
43320,2025-04-03 06:00:00,0.32,0.7261653542518616,512,-0.40616535425186157
43321,2025-04-03 06:15:00,0.29,0.43620461225509644,512,-0.14620461225509646
43322,2025-04-03 06:30:00,0.33,0.36144861578941345,512,-0.03144861578941344
43323,2025-04-03 06:45:00,0.92,0.4109905958175659,512,0.5090094041824341
43324,2025-04-03 07:00:00,0.44,0.6744083166122437,512,-0.23440831661224365
43325,2025-04-03 07:15:00,0.38,0.5747719407081604,512,-0.1947719407081604
43326,2025-04-03 07:30:00,1.09,0.5497947335243225,512,0.5402052664756776
43327,2025-04-03 07:45:00,0.39,0.8183727264404297,512,-0.4283727264404297
43328,2025-04-03 08:00:00,0.43,0.48578518629074097,512,-0.05578518629074097
43329,2025-04-03 08:15:00,0.42,0.4356687664985657,512,-0.01566876649856569
43330,2025-04-03 08:30:00,0.51,0.43961697816848755,512,0.07038302183151246
43331,2025-04-03 08:45:00,2.85,0.4981462061405182,512,2.351853793859482
43332,2025-04-03 09:00:00,1.53,1.9921538829803467,512,-0.46215388298034665
43333,2025-04-03 09:15:00,0.88,1.4935626983642578,512,-0.6135626983642578
43334,2025-04-03 09:30:00,1.55,0.974805474281311,512,0.575194525718689
43335,2025-04-03 09:45:00,0.44,1.503718614578247,512,-1.0637186145782471
43336,2025-04-03 10:00:00,0.2,0.7057097554206848,512,-0.5057097554206849
43337,2025-04-03 10:15:00,0.19,0.40585172176361084,512,-0.21585172176361084
43338,2025-04-03 10:30:00,1.14,0.3302276134490967,512,0.8097723865509032
43339,2025-04-03 10:45:00,3.19,1.385570764541626,512,1.804429235458374
43340,2025-04-03 11:00:00,3.46,3.133775234222412,512,0.32622476577758786
43341,2025-04-03 11:15:00,2.65,3.581782579421997,512,-0.9317825794219972
43342,2025-04-03 11:30:00,0.22,3.009596347808838,512,-2.7895963478088377
43343,2025-04-03 11:45:00,1.12,1.43442702293396,512,-0.31442702293395985
43344,2025-04-03 12:00:00,1.67,2.6650023460388184,512,-0.9950023460388184
43345,2025-04-03 12:15:00,1.56,2.6227855682373047,512,-1.0627855682373046
43346,2025-04-03 12:30:00,1.66,2.2150697708129883,512,-0.5550697708129884
43347,2025-04-03 12:45:00,1.8,2.4448611736297607,512,-0.6448611736297607
43348,2025-04-03 13:00:00,1.87,2.5167171955108643,512,-0.6467171955108642
43349,2025-04-03 13:15:00,1.89,2.3710880279541016,512,-0.48108802795410166
43350,2025-04-03 13:30:00,1.97,2.203115940093994,512,-0.23311594009399417
43351,2025-04-03 13:45:00,2.05,2.258129596710205,512,-0.20812959671020526
43352,2025-04-03 14:00:00,2.34,2.4085452556610107,512,-0.06854525566101088
43353,2025-04-03 14:15:00,2.44,2.5281190872192383,512,-0.08811908721923833
43354,2025-04-03 14:30:00,2.67,2.4943714141845703,512,0.17562858581542962
43355,2025-04-03 14:45:00,2.96,2.658452033996582,512,0.30154796600341793
43356,2025-04-03 15:00:00,3.04,2.90511417388916,512,0.13488582611083988
43357,2025-04-03 15:15:00,0.25,2.9018654823303223,512,-2.6518654823303223
43358,2025-04-03 15:30:00,0.24,0.37899768352508545,512,-0.13899768352508546
43359,2025-04-03 15:45:00,0.23,0.625639796257019,512,-0.39563979625701906
43360,2025-04-03 16:00:00,0.21,0.5113686323165894,512,-0.3013686323165894
43361,2025-04-03 16:15:00,0.33,0.4278830289840698,512,-0.09788302898406981
43362,2025-04-03 16:30:00,0.2,0.5047304630279541,512,-0.3047304630279541
43363,2025-04-03 16:45:00,0.22,0.4270915985107422,512,-0.2070915985107422
43364,2025-04-03 17:00:00,0.21,0.41476690769195557,512,-0.20476690769195557
43365,2025-04-03 17:15:00,0.24,0.3497852087020874,512,-0.10978520870208741
43366,2025-04-03 17:30:00,0.25,0.29882609844207764,512,-0.04882609844207764
43367,2025-04-03 17:45:00,0.24,0.32025253772735596,512,-0.08025253772735597
43368,2025-04-03 18:00:00,0.24,0.36207544803619385,512,-0.12207544803619386
43369,2025-04-03 18:15:00,1.39,0.3846837282180786,512,1.0053162717819213
43370,2025-04-03 18:30:00,1.6,1.1232638359069824,512,0.47673616409301767
43371,2025-04-03 18:45:00,1.36,1.3663679361343384,512,-0.006367936134338281
43372,2025-04-03 19:00:00,1.13,1.2090237140655518,512,-0.07902371406555186
43373,2025-04-03 19:15:00,0.91,1.1611974239349365,512,-0.2511974239349365
43374,2025-04-03 19:30:00,0.52,1.0052533149719238,512,-0.4852533149719238
43375,2025-04-03 19:45:00,0.55,0.6574826240539551,512,-0.10748262405395503
43376,2025-04-03 20:00:00,0.4,0.6920422911643982,512,-0.29204229116439817
43377,2025-04-03 20:15:00,0.3,0.5436520576477051,512,-0.2436520576477051
43378,2025-04-03 20:30:00,0.3,0.45549237728118896,512,-0.15549237728118898
43379,2025-04-03 20:45:00,0.27,0.43785953521728516,512,-0.16785953521728514
43380,2025-04-03 21:00:00,0.27,0.41545993089675903,512,-0.14545993089675902
43381,2025-04-03 21:15:00,0.28,0.384696364402771,512,-0.10469636440277097
43382,2025-04-03 21:30:00,0.32,0.36346280574798584,512,-0.04346280574798583
43383,2025-04-03 21:45:00,0.3,0.36419135332107544,512,-0.06419135332107545
43384,2025-04-03 22:00:00,0.33,0.36879563331604004,512,-0.038795633316040024
43385,2025-04-03 22:15:00,0.35,0.38581550121307373,512,-0.03581550121307375
43386,2025-04-03 22:30:00,0.25,0.411033570766449,512,-0.16103357076644897
43387,2025-04-03 22:45:00,0.25,0.36757832765579224,512,-0.11757832765579224
43388,2025-04-03 23:00:00,0.26,0.3486705422401428,512,-0.08867054224014281
43389,2025-04-03 23:15:00,0.28,0.33590906858444214,512,-0.05590906858444211
43390,2025-04-03 23:30:00,0.27,0.31649327278137207,512,-0.04649327278137205
43391,2025-04-03 23:45:00,0.29,0.2957538962364197,512,-0.005753896236419698
43392,2025-04-04 00:00:00,0.29,0.3154488205909729,512,-0.02544882059097292
43393,2025-04-04 00:15:00,0.28,0.327888548374176,512,-0.047888548374176
43394,2025-04-04 00:30:00,0.27,0.33806151151657104,512,-0.06806151151657103
43395,2025-04-04 00:45:00,0.26,0.31706446409225464,512,-0.05706446409225463
43396,2025-04-04 01:00:00,0.25,0.32337063550949097,512,-0.07337063550949097
43397,2025-04-04 01:15:00,0.25,0.318958580493927,512,-0.068958580493927
43398,2025-04-04 01:30:00,0.26,0.3203813433647156,512,-0.06038134336471557
43399,2025-04-04 01:45:00,0.28,0.31587743759155273,512,-0.03587743759155271
43400,2025-04-04 02:00:00,0.33,0.32057464122772217,512,0.009425358772277848
43401,2025-04-04 02:15:00,0.33,0.3720763325691223,512,-0.0420763325691223
43402,2025-04-04 02:30:00,0.99,0.40922507643699646,512,0.5807749235630035
43403,2025-04-04 02:45:00,0.34,0.8445467948913574,512,-0.5045467948913573
43404,2025-04-04 03:00:00,0.32,0.4594172239303589,512,-0.13941722393035888
43405,2025-04-04 03:15:00,2.32,0.4812644422054291,512,1.8387355577945708
43406,2025-04-04 03:30:00,0.33,2.0185978412628174,512,-1.6885978412628173
43407,2025-04-04 03:45:00,1.59,0.5766496658325195,512,1.0133503341674805
43408,2025-04-04 04:00:00,2.1,1.528336763381958,512,0.5716632366180421
43409,2025-04-04 04:15:00,1.02,2.143747568130493,512,-1.1237475681304931
43410,2025-04-04 04:30:00,0.31,1.2906882762908936,512,-0.9806882762908935
43411,2025-04-04 04:45:00,0.29,0.673201858997345,512,-0.383201858997345
43412,2025-04-04 05:00:00,0.27,0.5471405982971191,512,-0.2771405982971191
43413,2025-04-04 05:15:00,0.26,0.45760345458984375,512,-0.19760345458984374
43414,2025-04-04 05:30:00,0.26,0.4219118654727936,512,-0.16191186547279357
43415,2025-04-04 05:45:00,0.29,0.3854690194129944,512,-0.0954690194129944
43416,2025-04-04 06:00:00,0.3,0.3813237249851227,512,-0.08132372498512269
43417,2025-04-04 06:15:00,0.3,0.41727831959724426,512,-0.11727831959724427
43418,2025-04-04 06:30:00,0.72,0.4218493402004242,512,0.2981506597995758
43419,2025-04-04 06:45:00,0.46,0.6168054938316345,512,-0.1568054938316345
43420,2025-04-04 07:00:00,0.31,0.558256983757019,512,-0.24825698375701905
43421,2025-04-04 07:15:00,0.34,0.4693709909915924,512,-0.12937099099159238
43422,2025-04-04 07:30:00,1.1,0.47617271542549133,512,0.6238272845745088
43423,2025-04-04 07:45:00,1.83,0.8128150701522827,512,1.0171849298477174
43424,2025-04-04 08:00:00,2.55,1.4130808115005493,512,1.1369191884994505
43425,2025-04-04 08:15:00,0.51,2.035853862762451,512,-1.5258538627624512
43426,2025-04-04 08:30:00,0.67,0.6939888596534729,512,-0.02398885965347286
43427,2025-04-04 08:45:00,0.57,0.8148800134658813,512,-0.2448800134658814
43428,2025-04-04 09:00:00,0.83,0.6568597555160522,512,0.17314024448394771
43429,2025-04-04 09:15:00,0.65,0.8445600271224976,512,-0.19456002712249754
43430,2025-04-04 09:30:00,1.2,0.7008508443832397,512,0.4991491556167602
43431,2025-04-04 09:45:00,1.67,1.140362024307251,512,0.529637975692749
43432,2025-04-04 10:00:00,3.12,1.4458706378936768,512,1.6741293621063233
43433,2025-04-04 10:15:00,0.98,2.5337936878204346,512,-1.5537936878204346
43434,2025-04-04 10:30:00,0.97,1.0924407243728638,512,-0.1224407243728638
43435,2025-04-04 10:45:00,0.29,1.1806920766830444,512,-0.8906920766830444
43436,2025-04-04 11:00:00,0.29,0.8085747957229614,512,-0.5185747957229614
43437,2025-04-04 11:15:00,0.26,0.7436032891273499,512,-0.48360328912734984
43438,2025-04-04 11:30:00,0.25,0.5930248498916626,512,-0.3430248498916626
43439,2025-04-04 11:45:00,1.5,0.7095393538475037,512,0.7904606461524963
43440,2025-04-04 12:00:00,1.75,1.6831389665603638,512,0.06686103343963623
43441,2025-04-04 12:15:00,1.69,1.6913814544677734,512,-0.0013814544677734908
43442,2025-04-04 12:30:00,1.62,1.7883793115615845,512,-0.16837931156158437
43443,2025-04-04 12:45:00,1.78,1.732468843460083,512,0.04753115653991702
43444,2025-04-04 13:00:00,1.67,1.8946259021759033,512,-0.2246259021759034
43445,2025-04-04 13:15:00,1.78,1.646148920059204,512,0.13385107994079593
43446,2025-04-04 13:30:00,1.95,1.7599060535430908,512,0.19009394645690914
43447,2025-04-04 13:45:00,2.04,1.872559666633606,512,0.16744033336639408
